org_name,count,status,routed_to
"United Kennel Club, Inc",1,in_crosswalk,
United Laguna,1,already_routed,org_names_invalid.csv
United Laguna Hills Mutual Board of Directors,1,in_crosswalk,
United Laguna Woods Mutual Board of Directors,1,in_crosswalk,
United Lao Movement,1,in_crosswalk,
"United Lao Movement for Democracy, CA Chapter",1,in_crosswalk,
"United Latins of Sonoma County, Inc",1,in_crosswalk,
United Lesbians of,1,in_crosswalk,
United Lesbians of African Heritage,1,in_crosswalk,
United Leukodystrophy Foundation,1,in_crosswalk,
United Long Term Care Workers (2),1,in_crosswalk,
United Long Term Care Workers (SEIU Local 6434),1,in_crosswalk,
United Long-Term Care Workers,1,in_crosswalk,
United Long-Term Care Workers Union,1,in_crosswalk,
United Long-Term Care Workers Union (SEIU-ULTCW),1,in_crosswalk,
United Long-Term Healthcare Workers,1,in_crosswalk,
United Lutheran Ministries,1,in_crosswalk,
United Marble & Granite Inc,1,in_crosswalk,
United Medical Endoscopy Center,1,in_crosswalk,
United Methodist Church (Los Angeles),1,in_crosswalk,
United Methodist Church (San Francisco),1,in_crosswalk,
United Methodist Church Nursery School,1,in_crosswalk,
United Methodist Church of petaluma,1,in_crosswalk,
"United Methodist Church, California-Nevada Conference",1,in_crosswalk,
"United Methodist Church, California-Pacific Annual Conference",1,in_crosswalk,
"United Methodist Church, women for: Numerous individuals",1,already_routed,org_names_partial.csv
United Methodist Women of The El Camino Real District,1,in_crosswalk,
United Methodist Women of the El Camino Real District,1,in_crosswalk,
"United Methodist Women, Centennial Unit, Sacramento, CA",1,in_crosswalk,
United Methodist Women: El Camino Real District,1,in_crosswalk,
United Migrant Opportunity Services,1,in_crosswalk,
United Minority Business Entrepreneurs (UMBE),1,in_crosswalk,
United Mitochondrial Foundation,1,in_crosswalk,
United Motor Coach Association,1,in_crosswalk,
United Motorcoach Association,1,in_crosswalk,
United Musicians and Allied Workers,1,in_crosswalk,
"United Muslims of America Interfaith Alliance, Inc",1,in_crosswalk,
"United National Bank SENATE FINANCE, INVESTMENT, AND INTERNATIONAL TRADE",1,in_crosswalk,
United Nations Association - East Bay,1,in_crosswalk,
United Nations Association - USA & UNESCO Santa Barbara County: Chapters,1,in_crosswalk,
United Nations Association of Santa Cruz County,1,in_crosswalk,
United Nations Association of The USA - San Diego Chapter,1,in_crosswalk,
"United Nations Association of the USA, San Francisco Chapter",1,in_crosswalk,
United Nations Association of the United States,1,in_crosswalk,
"United Nations Association of the United States of America, Inland Empire, California",1,in_crosswalk,
"United Nations Association, San Diego Chapter",1,in_crosswalk,
"United Nations Association, Santa Cruz Chapter",1,in_crosswalk,
"United Nations Association-USA, Santa Barbara and TriCounties Chapter",1,in_crosswalk,
"United Nations Association-USA, Santa Barbara and TriCounties chapter",1,in_crosswalk,
United Natural Foods Incorporated,1,in_crosswalk,
United Neighbors of Assembly District 24,1,in_crosswalk,
United Nurse Associations of California/Union of Health Care Professionals,1,in_crosswalk,
United Nurses Assns. of California/Union of Health Care Professionals,1,in_crosswalk,
United Nurses Association of CA,1,in_crosswalk,
United Nurses Association of CA (UNAC),1,in_crosswalk,
United Nurses Association of CA-Union of Health Care Professionals,1,in_crosswalk,
United Nurses Association of Ca/Union of Health Care Professionals,1,in_crosswalk,
United Nurses Association of California - Union of Health Care Professionals,1,in_crosswalk,
"United Nurses Association of California, AFSCME",1,in_crosswalk,
"United Nurses Association of California, Union of Health Care Professionals",1,in_crosswalk,
United Nurses Association of California/ Union of Health,1,in_crosswalk,
United Nurses Association of California/ Union of Health Care Professionals,1,in_crosswalk,
United Nurses Association of California/Union Health Care Professionals,1,in_crosswalk,
United Nurses Association of California/Union of Health Care Professional,1,in_crosswalk,
United Nurses Association of California/Union of Health Care Professionals (AFSCME),1,in_crosswalk,
"United Nurses Association of California/Union of Health Care Professionals, AFSCME",1,in_crosswalk,
United Nurses Association of California/Union of Health Care Professionals: Numerous Individuals,1,already_routed,conjoined_text_mapping_to_orgs.csv
United Nurses Association of California/Union of Healthcare,1,in_crosswalk,
United Nurses Association of California/Union of health Care Professionals,1,in_crosswalk,
United Nurses Association/Union of Health,1,in_crosswalk,
United Nurses Association/Union of Health Care Professional,1,in_crosswalk,
United Nurses Associations of CA/Union of Health Care Professionals,1,in_crosswalk,
United Nurses Associations of California (UNAC-AFSCME)/Union of Health Care,1,in_crosswalk,
United Nurses Associations of California / Union of Health Care,1,in_crosswalk,
United Nurses Associations of California/ Union of Health,1,in_crosswalk,
United Nurses Associations of California/ Union of Health Care,1,in_crosswalk,
United Nurses Associations of California/ Union of Health Care Professions,1,in_crosswalk,
United Nurses Associations of California/Union,1,in_crosswalk,
United Nurses Associations of California/Union of Heal Care Professionals,1,in_crosswalk,
United Nurses Associations of California/Union of Health Care Professionals (UNAC/UHAP),1,in_crosswalk,
United Nurses Associations of California/Union of Health Care Professionals Walgreens,1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Nurses Associations of California/Union of Health: Care Professionals, AFSCME",1,in_crosswalk,
United Nurses Associations of California/Union of health Care Professionals,1,in_crosswalk,
United Nurses Associations/ Union of Health Care Professionals,1,in_crosswalk,
United Nurses Associations/Union of Health,1,in_crosswalk,
United Nurses Associations/Union of Health Care,1,in_crosswalk,
United Nurses of California/Union of Health Care Professionals (UNAC/UHCP),1,in_crosswalk,
United Nurses of California/Union of Health care Professionals,1,in_crosswalk,
United Organization of Taxpayers Inc,1,in_crosswalk,
United Outdoorsmen,1,in_crosswalk,
"United Outdoorsmen, Inc",1,in_crosswalk,
United Pastors of Sacramento,1,in_crosswalk,
United Philanthropy Forum,1,in_crosswalk,
United Pier & Shore Anglers of Calif,1,in_crosswalk,
United Pier and Shore Anglers of California,1,in_crosswalk,
United Policyhoder,1,in_crosswalk,
United Policyholder,1,in_crosswalk,
United Policyholders and Insurance Commissioner Ricardo Lara,1,already_routed,conjoined_text_mapping_to_orgs.csv
United Port of San Diego,1,in_crosswalk,
United Poultry Concerns Inc,1,in_crosswalk,
United Professional Fire Fighters - Contra Costa County Local,1,in_crosswalk,
United Professional Fire Fighters Local 1230,1,in_crosswalk,
United Professional Fire Fighters of Contra Costa,1,in_crosswalk,
United Professional Fire Fighters of Contra Costa County Local,1,in_crosswalk,
"United Professional Fire Fighters of Contra Costa County, Local 1230",1,in_crosswalk,
"United Professional Firefighters Contra Costa County, I.A.F.F., Local 1230",1,in_crosswalk,
United Professional Firefighters of Contra Costa,1,in_crosswalk,
United Professional Firefighters of Contra Costa County I.A.F.F. Local 1230,1,in_crosswalk,
"United Professional Firefighters of Contra Costa County, I.A.F.F., Local 1230",1,in_crosswalk,
"United Professional Firefighters of Contra Costa County, IAFF",1,in_crosswalk,
"United Professional Firefighters, IAFF Local 1230",1,in_crosswalk,
United Professors of Marin,1,in_crosswalk,
United Prospectors Inc,1,in_crosswalk,
United Public Employees (UPE),1,in_crosswalk,
United Public Employees of California,1,in_crosswalk,
United Public Employees of California Local,1,in_crosswalk,
United Public Employees of California Local 792,1,in_crosswalk,
"United Public Employees of California, LIUNA, AFL-CIO",1,in_crosswalk,
United Refrigeration and Appliance,1,in_crosswalk,
United Rentals CA,1,in_crosswalk,
United Rentals in California,1,in_crosswalk,
United Rentals in Sacramento,1,in_crosswalk,
United Rentals in Sun Valley,1,in_crosswalk,
United Reporting Publishing,1,in_crosswalk,
United Roots,1,in_crosswalk,
United Security Agency,1,in_crosswalk,
United Service Workers West (SEIU),1,in_crosswalk,
United Services Auto Association,1,in_crosswalk,
United Sportsmen's Alliance,1,in_crosswalk,
United Staffing Associates,1,in_crosswalk,
United State Department of Commerce,1,in_crosswalk,
"United State Green Building Council, California",1,in_crosswalk,
United State Marine Corps,1,in_crosswalk,
United State Senator Barbara Boxer,1,already_routed,org_names_that_are_actually_individuals.csv
United States - Mexico Border Health Association,1,in_crosswalk,
United States Advisory Board on Child Abuse and Neglect,1,in_crosswalk,
United States Anti-Doping Agency Dr. Christine Haller,1,in_crosswalk,
United States Army Reserves,1,in_crosswalk,
United States Asian Business Forum,1,in_crosswalk,
United States Association of Private Investigators,1,in_crosswalk,
United States Biochar Initiative,1,in_crosswalk,
"United States Black Chambers, Inc",1,in_crosswalk,
United States Coast Guard Home Chief Petty Officers Association,1,in_crosswalk,
"United States Congressman, Brad Sherman",1,already_routed,org_names_that_are_actually_individuals.csv
United States Congressmember Mark Takano,1,already_routed,org_names_that_are_actually_individuals.csv
United States Container Corporation,1,in_crosswalk,
United States Council for International Business,1,in_crosswalk,
United States Department of Agriculture,1,in_crosswalk,
"United States Department of Agriculture, Forest Service",1,in_crosswalk,
United States Department of Defense Liaison Office,1,in_crosswalk,
"United States Department of Defense, Department of the Navy",1,in_crosswalk,
United States Department of Education,1,in_crosswalk,
United States Department of Health Services,1,in_crosswalk,
United States Department of Labor,1,in_crosswalk,
United States Department of State,1,in_crosswalk,
"United States Department of the Interior, National Park Service",1,in_crosswalk,
"United States Department of the Navy, Southwest Region",1,in_crosswalk,
United States EPA,1,in_crosswalk,
"United States Environmental Protection Agency (US EPA), Region IX",1,in_crosswalk,
United States Filter Corporation,1,in_crosswalk,
United States Green Building Council - Los Angeles Chapter,1,in_crosswalk,
United States Green Building Council -- California,1,in_crosswalk,
United States Green Building Council California Chapter,1,in_crosswalk,
United States Green Building Council of California,1,in_crosswalk,
"United States Green Building Council, California Advocacy Committee",1,in_crosswalk,
"United States Green Building Council, Los Angeles Chapter",1,in_crosswalk,
"United States Green Building Council, Northern California",1,in_crosswalk,
United States Green Building Council- California Advocacy Committee,1,in_crosswalk,
United States Green Chamber of Commerce,1,in_crosswalk,
United States HealthWorks Medical Group,1,in_crosswalk,
United States Healthful Food Council Inc,1,in_crosswalk,
"United States Healthful Food Council Inc., DBA Eat Real",1,in_crosswalk,
United States Hispanic Women Grocers Association,1,in_crosswalk,
United States Humane Society,1,in_crosswalk,
United States Hydrogen Alliance,1,in_crosswalk,
United States International University (San Diego),1,in_crosswalk,
United States Marine Repair,1,in_crosswalk,
United States Marines,1,in_crosswalk,
United States Marines Josh Beavers,1,already_routed,org_names_that_are_actually_individuals.csv
United States Marshall's Service,1,in_crosswalk,
United States Marshals Posse,1,in_crosswalk,
United States Navy United States Marines,1,already_routed,conjoined_text_mapping_to_orgs.csv
"United States Navy, Region Southwest",1,in_crosswalk,
United States Olympic Committee Athletes' Advisory Council Leadership Team,1,in_crosswalk,
United States Organizations for Bankruptcy Alternatives (USOBA),1,in_crosswalk,
United States Pan Asian American Chamber of Commerce,1,in_crosswalk,
"United States Pipe and Foundry Company, LLC",1,in_crosswalk,
United States Police Canine Association,1,in_crosswalk,
"United States Representative, Brad Sherman, California 30th District",1,in_crosswalk,
United States Representatives Charlie Melancon and Charles Boustany,1,already_routed,org_names_that_are_actually_individuals.csv
"United States Representatives Davis, Honda, Garamendi, Huffman, Lowenthal, Lieu, DeSaulnier",1,already_routed,org_names_that_are_actually_individuals.csv
United States Secret Service,1,in_crosswalk,
United States Selective Service,1,in_crosswalk,
United States Senator,1,already_routed,org_names_that_are_actually_individuals.csv
United States Senator Barbara Boxer,1,already_routed,org_names_that_are_actually_individuals.csv
United States Senator Boxer,1,already_routed,org_names_that_are_actually_individuals.csv
United States Senator Byron Dorgan (D-North Dakota),1,already_routed,org_names_that_are_actually_individuals.csv
United States Senator Feinstein,1,already_routed,org_names_that_are_actually_individuals.csv
